"BekkenNaam","2013","2014","2015","2016","2017","2018","2019","2024","Correction_Factor"
"Beneden Schelde",0,0,0.118836946992889,0,0,0,0.232722354527741,0.126939466106041,0.111706730173316
"Boven Schelde",0,0,0,0.0386610216115115,NA,NA,0,0,0.0378878011792813
"Brugse polders",0,0,0,0,NA,NA,0.069975323599899,0,0.068575817127901
"Demer",4.1946196087903,3.80137402046621,4.90108185869182,3.80442243587957,NA,NA,6.46510178235569,6.97418681943447,0.125838588263709
"Dender",0,0,0,0,0,0.0511407934170513,0.0465381220095167,0.052884229556269,0.0465381220095167
"Dijle",0.844454351897284,0.376009358915303,0.291872611276829,0.433516672631761,0.55621007054641,0.828065554465161,0.690917197006869,0.921222929342492,0.0736978343473994
"Gentse kanalen",0,0,0,0,NA,NA,0,0,0.0602790099602396
"Ijzer",0,0,0,0,NA,NA,0,0,0.0905293297588677
"Leie",0,0,0,0,NA,NA,0.0658687571539349,0.0701645456639742,0.0645513820108563
"Maas Antwerpen",0.236343178203747,0.105172714300667,0.0956115584551523,0.136587940650218,0,0.34295450315435,0.332124360949476,0.956115584551523,0.105172714300667
"Maas Limburg",0.667763265401063,0.452355760432979,1.41085348452115,1.25749984489929,NA,NA,0.532520072408443,1.0879935962138,0.105172714300667
"Nete",0.511860263105015,0.255930131552507,0.250113537653587,0.122277729519531,0.347526178634457,0.647352685691636,0.687812228547363,1.07365811285442,0.110049956567578
