"BekkenNaam";"2013";"2014";"2015";"2016";"2017";"2019";"2024"
"Beneden Schelde";NA;NA;0;NA;0;60;NA
"Brugse polders";50;0;0;0;NA;0;0
"Demer";0;0;0;NA;NA;0;0
"Gentse kanalen";NA;NA;NA;NA;NA;NA;0
"Ijzer";0;0;0;0;NA;NA;NA
"Maas Antwerpen";NA;NA;NA;NA;NA;NA;0
"Maas Limburg";0;0;NA;0;NA;NA;NA
"Nete";NA;0;NA;NA;NA;NA;NA
